chatcmpl-8VjzoF55s29onsX3huKcTrAYtSS4a, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8Vk3vkgH8au9tBOIh15uewSm0jLoC, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8Vk5eVf2fp4cBDUmm8XJzdR5VyK7f, 2, 1, 3, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2
chatcmpl-8Vk6p13vIpbG1X5P47Q2guiM1MxRO, 2, 1, 1, 1, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 3, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8Vk7rnjZBWcTmsOmvhCEeXte6cns5, 2, 1, 2, 1, 2, 2, 1, 3, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 1, 1, 2, 3, 1, 2, 1, 2, 2, 1, 3, 1, 2, 2, 3, 2, 2, 1, 2, 1, 3, 2, 1, 2
chatcmpl-8Vk925TvPkQaudfH3aTPlP1Y0jqrI, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1
chatcmpl-8VkBb5kF5bbgBsmLz2ALqyOnoWJjU, 1, 1, 2, 1, 2, 2, 1, 3, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8VkDH7Phy5RPhNo1h2qsdRCvmmBGv, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 3, 1, 2, 1, 1, 1, 2, 2, 1, 1, 3, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8VkE9tvC0oTjQdAInw1KgY3gEPgjq, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VkFfp3TWlWelvsFxxkECiQNFCDXR, 2, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8VkGYjEdjQV1Gsx7ty0qmGezd0aI1, 1, 1, 2, 1, 2, 2, 1, 3, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2
chatcmpl-8VkHudIeuKrsVDo023vsIR6j9hwZs, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8VkJ4JHg0nzDRPcSHl3dgxznKss0p, 2, 1, 1, 1, 2, 2, 1, 3, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2
chatcmpl-8VkpR2babvPKoCQC3XG7QdDDbfC77, 2, 1, 2, 1, 1, 2, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VksBLCQrwIPZlsKX4m3VPLQ6qKOo, 2, 1, 1, 1, 3, 2, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VktnyncL1UTRSjEH1XftCsRwABbZ, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8Vkw1OyvZE86DrXbI0mlsr1j1NpA9, 2, 1, 2, 1, 3, 3, 1, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 3, 2, 3, 1, 2, 2, 3, 2, 2, 1, 1, 1, 2, 2, 1, 2
chatcmpl-8Vkxm3ZzbvIVAEc1foNrRfNKTsN06, 2, 1, 2, 1, 2, 2, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VkzsdQLTfipVCkerqqTuFkxFyeDe, 1, 2, 2, 1, 1, 2, 1, 3, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8Vl1oAWFAaAn5wZRG6knQ3sW2HOI4, 2, 1, 2, 1, 1, 2, 1, 3, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8Vl35vK6lQnu9SjX48z5dFoExtOY5, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8Vl7WyaD1stOMEx2Puh9y05F7ZiFL, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2
chatcmpl-8Vl9rLh0AWqvutvf1M7XnXHmMI0Vd, 2, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VlBKa7YjFjS0SxaydYgIT9Sfeu51, 2, 1, 1, 1, 2, 2, 1, 3, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 3, 1, 2, 1, 1, 2, 1, 3, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2
chatcmpl-8VlCoMY3Y6T1Ea6uZPfeZuY2dsv19, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VlFc412KEIaIkGCw4wEG12GnRs9l, 1, 1, 2, 1, 2, 2, 1, 3, 1, 1, 1, 3, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VlHYmmkykxBq1oWWsM9zpCtgZZyA, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VlJM5BBPbTOSd7t6cMqqC9dcRKED, 1, 1, 1, 1, 2, 2, 1, 3, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8VlLb548q4J5RYgqx5XeFbq3HftlM, 2, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2
chatcmpl-8VlNGhxs8tc6iE4Zh6kU96dlpKUvs, 2, 1, 2, 1, 3, 2, 1, 3, 2, 2, 2, 3, 2, 2, 1, 2, 1, 2, 1, 1, 2, 3, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 3, 2, 2, 1, 2, 2, 2, 1, 1, 2
chatcmpl-8VlOzPs0gxl6DSxCXc9V1lLVlyOdl, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VlQSO35wbYGs7XtI25kcrquTNkMw, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2
chatcmpl-8VlRwZPpCvTuPR5oTy5R4aZ36ZXUq, 1, 1, 2, 1, 2, 2, 1, 3, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2
chatcmpl-8VlTthBXhc4PKQmtIt1f1p5VTfiW9, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VlXcoKvJlHaWo6cPipPKBuOpHxSQ, 2, 1, 2, 1, 1, 2, 1, 3, 1, 1, 2, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VlZ8IhSEdOQHqCkbOrR35pUsNdhW, 2, 1, 1, 1, 2, 2, 1, 3, 3, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8VlaaVGKuOPnk3ElC4MzyvshjSrPG, 2, 1, 1, 1, 2, 2, 1, 3, 1, 2, 2, 3, 2, 1, 1, 2, 2, 2, 1, 1, 2, 3, 1, 2, 1, 2, 2, 1, 3, 1, 3, 2, 3, 1, 2, 1, 2, 2, 2, 1, 1, 2
chatcmpl-8Vlf6eRvwhwWMpp0Z7rGlt7aPvhvl, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8Vlgwf20SvlQVRsk0lCJWc1CXN503, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VljEtbtkhuPfNys9jAcpxutSb4DG, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VlkiKy47RxR2u7kwx1wG2AAe7vWw, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VlmZom8MuOaQxMFn4qDaPzS0Af4X, 2, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VloKZKKfHfVm5mAqLCziS5t8PuOD, 2, 1, 2, 1, 3, 2, 1, 3, 2, 3, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 3, 1, 3, 1, 2, 2, 2, 3, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2
chatcmpl-8VlqQOy8bu2Ol1dr0WDzlgy0g3yBw, 2, 1, 2, 1, 2, 3, 1, 3, 2, 2, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8Vls4DKLzG2LwySRSL5zmmMt5DJRq, 2, 1, 1, 1, 2, 2, 1, 3, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2
chatcmpl-8Vlu7E5J2ouYK8fob6HlgxEVlGQoo, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8Vlw30pkOGyx3r7BtFQAMB1IOwomd, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8Vlxa7JjIv16avbVty9NodLW66GpX, 1, 1, 1, 1, 4, 1, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VlzRbAaMexzf3mMFqu0h4FiLDVuS, 1, 1, 2, 1, 2, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1
chatcmpl-8Vm1jxm8crlAAt7kmEP9Z6TUb2gn6, 2, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8Vm3HlcHiwpbr6niuAjDvLwuk2nTR, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8Vm4vhGYZ5eFe9sVbCi7OZjPv0wZg, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8Vm6hbuLd9EQJbGCDBPRPMMXyGTBF, 2, 1, 2, 1, 2, 2, 1, 3, 1, 2, 3, 2, 2, 2, 1, 2, 1, 2, 1, 1, 2, 3, 2, 2, 1, 2, 2, 1, 3, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2
chatcmpl-8Vm85TwmHMEF74WigJDcHpNrDi2Uw, 2, 1, 2, 1, 3, 2, 1, 3, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 3, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8Vm9qOYY5vZeP32PlyNStqUlpY9Pp, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VmBkeblo2tffAboGwvVuP86fX7Zt, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VmWHyYL8Kbp9RTPJl8SvHNmDapTQ, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VmYP4fhsGaLAL1NMTYX877eKguKE, 2, 1, 2, 1, 3, 2, 1, 3, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 1, 1, 2, 3, 1, 2, 1, 2, 2, 2, 3, 1, 2, 3, 3, 2, 3, 1, 2, 2, 2, 1, 1, 2
chatcmpl-8VmZxQeI8Ldw5fuitFRv8BxuApSNu, 2, 1, 2, 1, 4, 2, 1, 3, 2, 1, 2, 3, 1, 2, 1, 3, 2, 1, 1, 1, 1, 3, 1, 3, 1, 2, 2, 1, 2, 1, 2, 2, 3, 2, 2, 1, 2, 1, 2, 1, 1, 3
chatcmpl-8Vme5zHODobjF7akKSLegxYqSnaZK, 2, 1, 2, 1, 1, 2, 1, 3, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8Vmie9V25bHXkODCG5wSMB1tIORfp, 2, 1, 3, 1, 1, 2, 1, 3, 3, 2, 2, 3, 2, 2, 1, 2, 2, 2, 1, 2, 2, 3, 1, 2, 1, 2, 2, 1, 3, 1, 2, 2, 3, 2, 2, 1, 2, 2, 2, 1, 1, 2
chatcmpl-8VmpcIwF08X7TawWeaM7rEe6LdEDG, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VmrYiWqnmfOW7WYUPysG07w3iyZt, 2, 1, 2, 1, 3, 2, 1, 2, 1, 2, 3, 3, 2, 2, 1, 2, 1, 3, 1, 1, 1, 3, 1, 2, 2, 2, 3, 1, 2, 2, 2, 3, 2, 2, 3, 1, 1, 1, 3, 2, 1, 3
chatcmpl-8VmtkORzrwuoAyWuo1dfxzBqrRUaY, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 3, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2
chatcmpl-8VmvXZSbCH9GvCKKq94KKEOh0t15Z, 2, 1, 1, 1, 2, 2, 1, 3, 2, 1, 2, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VmxUffTOgexcV1pUWPuXR6PDSMhW, 2, 1, 1, 1, 2, 1, 1, 3, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VmzC9WCoZQHaipRNcW2KXrJEdKVY, 2, 1, 1, 1, 2, 2, 1, 3, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8Vn0d2ic9VL0KEKJNtFwOOedyfcb2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8Vn2kUnWSwu6Zu8Xn4rpWHtITcCpk, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8Vn56TECusVcflxIiHWqDlxoOkyQK, 2, 1, 3, 2, 2, 2, 1, 3, 1, 2, 2, 3, 3, 2, 1, 3, 3, 2, 1, 2, 3, 3, 1, 3, 2, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 1, 2
chatcmpl-8Vn6zvXrdc7foL4GRp3uf7GLRHP3i, 1, 1, 2, 1, 3, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8Vn97ZhuJtCymfwoSSOi4MgmVYhM3, 2, 1, 1, 1, 2, 2, 1, 3, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VnAqgm1AeMjat80k1oL4tY2CYQna, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1
chatcmpl-8VnCoB5qhdJ0Fp1NY28AdfZOtC3CY, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 3, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1
chatcmpl-8VnEqh7EUkPpiqlC06JnK6MU6S7MI, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VnH8GPliYIn9W0iQ3E0Gh9QkXiNL, 2, 1, 1, 1, 2, 2, 1, 3, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VnIb5lVOGfTeliZDgUF8XDSNK9gk, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VnLTsDYUkAiZOrPHXGtkwewGx255, 2, 1, 2, 1, 2, 2, 1, 3, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 1, 1, 2, 3, 1, 2, 1, 2, 2, 1, 2, 1, 3, 2, 3, 2, 2, 1, 2, 2, 2, 1, 1, 2
chatcmpl-8VnMesIYCOEOuJEZhaMWQbBZlwRTA, 2, 1, 1, 1, 1, 2, 1, 3, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VnO9iFuM6XTv54vmgkbmMGRYxJUF, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VnPjMxvIoEu7kNcUpKK3VYcyrnFs, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VnR4CwR63TzD4jKOCETN3KgelYRW, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
chatcmpl-8VnSTA18OKv9LcQwQ3RtmJ8NNUGi4, 2, 1, 2, 1, 3, 2, 1, 3, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8VnTdIuGRQCwg6Voz2Z7lnX95xeo2, 2, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2
chatcmpl-8VnUjRadPSwS0mKbyrS7cUx8tkJ75, 1, 1, 1, 1, 4, 1, 1, 3, 1, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1
chatcmpl-8VnWFJV1ki44YbhczOL1YlELPuBVY, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2
